date,close,open,high,low,change_pct
2006-02-09,1263.8,1265.7,1274.6,1262.8,-0.15
2006-02-10,1267.0,1263.8,1269.9,1255.0,0.25
2006-02-13,1262.9,1267.0,1267.0,1258.3,-0.32
2006-02-14,1275.5,1262.9,1278.2,1260.8,1.0
2006-02-15,1280.0,1275.5,1281.0,1271.1,0.35
2006-02-16,1289.4,1280.0,1289.4,1280.0,0.73
2006-02-17,1287.2,1289.4,1289.5,1284.1,-0.17
2006-02-21,1283.0,1287.2,1291.9,1281.3,-0.33
2006-02-22,1292.7,1283.0,1294.2,1283.0,0.76
2006-02-23,1287.8,1292.7,1293.8,1285.1,-0.38
2006-02-24,1289.4,1287.8,1292.1,1285.6,0.12
2006-02-27,1294.1,1289.4,1297.6,1289.4,0.36
2006-02-28,1280.7,1294.1,1294.1,1278.7,-1.04
2006-03-01,1291.2,1280.7,1291.8,1280.7,0.82
2006-03-02,1289.1,1291.2,1291.2,1283.2,-0.16
2006-03-03,1287.2,1289.1,1297.3,1284.2,-0.15
2006-03-06,1278.3,1287.2,1288.2,1275.7,-0.69
2006-03-07,1275.9,1278.3,1278.3,1271.1,-0.19
2006-03-08,1278.5,1275.9,1280.3,1268.4,0.2
2006-03-09,1272.2,1278.5,1282.7,1272.2,-0.49
2006-03-10,1281.6,1272.2,1284.4,1271.1,0.74
2006-03-13,1284.1,1281.6,1287.4,1281.6,0.2
2006-03-14,1297.5,1284.1,1298.1,1282.7,1.04
2006-03-15,1303.0,1297.5,1304.4,1295.0,0.42
2006-03-16,1305.3,1303.0,1310.5,1303.0,0.18
2006-03-17,1307.2,1305.3,1309.8,1305.3,0.15
2006-03-20,1305.1,1307.2,1310.0,1303.6,-0.16
2006-03-21,1297.2,1305.1,1310.9,1295.8,-0.61
2006-03-22,1305.0,1297.2,1306.0,1295.8,0.6
2006-03-23,1301.7,1305.0,1305.0,1298.1,-0.25
2006-03-24,1303.0,1301.7,1306.5,1298.9,0.1
2006-03-27,1301.6,1303.0,1303.7,1299.1,-0.11
2006-03-28,1293.2,1301.6,1306.2,1291.8,-0.65
2006-03-29,1302.9,1293.2,1305.6,1293.2,0.75
2006-03-30,1300.2,1302.9,1310.2,1296.7,-0.21
2006-03-31,1294.8,1300.2,1303.0,1294.8,-0.42
2006-04-03,1297.8,1302.9,1309.2,1296.7,0.23
2006-04-04,1305.9,1297.8,1307.5,1294.7,0.62
2006-04-05,1311.6,1305.9,1312.8,1304.8,0.44
2006-04-06,1309.0,1311.6,1312.0,1302.4,-0.2
2006-04-07,1295.5,1309.0,1314.1,1294.2,-1.03
2006-04-10,1296.6,1295.5,1300.7,1293.2,0.08
2006-04-11,1286.6,1296.6,1300.7,1283.0,-0.77
2006-04-12,1288.1,1286.6,1290.9,1286.5,0.12
2006-04-13,1289.1,1288.1,1292.1,1283.4,0.08
2006-04-17,1285.3,1289.1,1292.5,1280.7,-0.29
2006-04-18,1307.7,1285.3,1309.0,1285.3,1.74
2006-04-19,1309.9,1307.7,1310.4,1302.8,0.17
2006-04-20,1311.5,1309.9,1318.2,1306.4,0.12
2006-04-21,1311.3,1311.5,1317.7,1306.6,-0.02
2006-04-24,1308.1,1311.3,1311.3,1303.8,-0.24
2006-04-25,1301.7,1308.1,1310.8,1299.2,-0.49
2006-04-26,1305.4,1301.7,1311.0,1301.7,0.28
2006-04-27,1309.7,1305.4,1315.0,1295.6,0.33
2006-04-28,1310.6,1309.7,1316.0,1306.2,0.07
2006-05-01,1305.2,1310.6,1317.2,1303.5,-0.41
2006-05-02,1313.2,1305.2,1313.7,1305.2,0.61
2006-05-03,1307.8,1313.2,1313.5,1303.9,-0.41
2006-05-04,1312.2,1307.8,1315.1,1307.8,0.34
2006-05-05,1325.8,1312.2,1326.5,1312.2,1.04
2006-05-08,1324.7,1325.8,1326.7,1322.9,-0.08
2006-05-09,1325.1,1324.7,1326.6,1322.5,0.03
2006-05-10,1322.8,1324.6,1325.5,1317.4,-0.17
2006-05-11,1305.9,1322.6,1322.6,1303.5,-1.28
2006-05-12,1291.2,1305.9,1305.9,1290.4,-1.13
2006-05-15,1294.5,1291.2,1294.8,1284.5,0.26
2006-05-16,1292.1,1294.5,1297.9,1288.5,-0.19
2006-05-17,1270.3,1291.7,1291.7,1267.3,-1.69
2006-05-18,1261.8,1270.2,1274.9,1261.8,-0.67
2006-05-19,1267.0,1261.8,1272.2,1256.3,0.41
2006-05-22,1262.1,1267.0,1268.8,1253.0,-0.39
2006-05-23,1256.6,1262.1,1273.7,1256.2,-0.44
2006-05-24,1258.6,1256.6,1264.5,1245.3,0.16
2006-05-25,1272.9,1258.4,1273.3,1258.4,1.14
2006-05-26,1280.2,1272.7,1280.5,1272.5,0.57
2006-05-30,1259.8,1280.0,1280.0,1259.8,-1.59
2006-05-31,1270.1,1259.4,1270.1,1259.4,0.82
2006-06-01,1285.7,1270.0,1285.7,1269.2,1.23
2006-06-02,1288.2,1285.7,1290.7,1280.2,0.19
2006-06-05,1265.3,1288.2,1288.2,1264.7,-1.78
2006-06-06,1263.8,1265.2,1269.9,1254.5,-0.12
2006-06-07,1256.2,1263.6,1272.5,1255.8,-0.6
2006-06-08,1257.9,1256.1,1259.8,1235.2,0.14
2006-06-09,1252.3,1257.9,1262.6,1250.0,-0.45
2006-06-12,1236.4,1252.3,1255.2,1236.2,-1.27
2006-06-13,1223.7,1236.1,1243.4,1222.5,-1.03
2006-06-14,1230.0,1223.7,1231.5,1219.3,0.51
2006-06-15,1256.2,1230.0,1258.6,1230.0,2.13
2006-06-16,1251.5,1256.2,1256.3,1246.3,-0.37
2006-06-19,1240.1,1251.5,1255.9,1237.2,-0.91
2006-06-20,1240.1,1240.1,1249.0,1238.9,0.0
2006-06-21,1252.2,1240.1,1258.0,1240.1,0.98
2006-06-22,1245.6,1251.9,1251.9,1241.5,-0.53
2006-06-23,1244.5,1245.6,1253.1,1241.4,-0.09
2006-06-26,1250.6,1244.5,1250.9,1243.7,0.49
2006-06-27,1239.2,1250.5,1253.4,1238.9,-0.91
2006-06-28,1246.0,1239.0,1247.1,1237.6,0.55
2006-06-29,1272.9,1245.9,1272.9,1245.9,2.16
2006-06-30,1270.2,1272.9,1276.3,1270.2,-0.21
2006-07-03,1280.2,1270.1,1280.4,1270.1,0.79
2006-07-05,1270.9,1280.0,1280.0,1265.9,-0.73
2006-07-06,1274.1,1270.6,1278.3,1270.6,0.25
2006-07-07,1265.5,1274.1,1275.4,1263.1,-0.67
2006-07-10,1267.3,1265.5,1274.1,1264.5,0.14
2006-07-11,1272.5,1267.3,1273.6,1259.7,0.41
2006-07-12,1258.6,1272.4,1273.3,1257.3,-1.09
2006-07-13,1242.3,1258.6,1258.6,1241.4,-1.3
2006-07-14,1236.2,1242.3,1242.7,1228.5,-0.49
2006-07-17,1234.5,1236.2,1240.1,1231.5,-0.14
2006-07-18,1236.9,1234.5,1239.9,1224.5,0.19
2006-07-19,1259.8,1236.7,1261.8,1236.7,1.85
2006-07-20,1249.1,1259.8,1262.6,1249.1,-0.85
2006-07-21,1240.3,1249.1,1251.0,1238.7,-0.7
2006-07-24,1260.9,1240.2,1262.5,1240.2,1.66
2006-07-25,1268.9,1260.9,1272.4,1257.2,0.63
2006-07-26,1268.4,1268.9,1273.9,1261.9,-0.04
2006-07-27,1263.2,1268.2,1275.8,1261.9,-0.41
2006-07-28,1278.5,1263.2,1280.4,1263.2,1.21
2006-07-31,1276.7,1278.5,1278.7,1274.3,-0.14
2006-08-01,1270.9,1278.5,1278.7,1265.7,-0.45
2006-08-02,1278.5,1270.7,1283.4,1270.7,0.6
2006-08-03,1280.3,1278.2,1284.0,1271.2,0.14
2006-08-04,1279.4,1280.3,1292.9,1273.8,-0.07
2006-08-07,1275.8,1279.3,1279.3,1273.0,-0.28
2006-08-08,1271.5,1275.7,1282.8,1268.4,-0.34
2006-08-09,1266.0,1271.1,1283.7,1264.7,-0.43
2006-08-10,1271.8,1265.7,1272.5,1261.3,0.46
2006-08-11,1266.7,1271.6,1271.6,1262.1,-0.4
2006-08-14,1268.2,1266.7,1278.9,1266.7,0.12
2006-08-15,1285.6,1268.2,1286.2,1268.2,1.37
2006-08-16,1295.4,1285.3,1296.2,1285.3,0.76
2006-08-17,1297.5,1295.4,1300.8,1292.7,0.16
2006-08-18,1302.3,1297.5,1302.3,1293.6,0.37
2006-08-21,1297.5,1302.3,1302.3,1295.5,-0.37
2006-08-22,1298.8,1297.5,1302.5,1294.4,0.1
2006-08-23,1293.0,1298.7,1301.5,1289.5,-0.45
2006-08-24,1296.1,1293.0,1297.2,1291.4,0.24
2006-08-25,1295.1,1295.9,1298.9,1292.4,-0.08
2006-08-28,1301.8,1295.1,1305.0,1294.0,0.52
2006-08-29,1304.3,1301.6,1305.0,1295.3,0.19
2006-08-30,1304.3,1303.7,1306.7,1302.2,0.0
2006-08-31,1303.8,1304.2,1306.1,1302.5,-0.04
2006-09-01,1311.0,1303.8,1312.0,1303.8,0.55
2006-09-05,1313.2,1310.9,1314.7,1308.8,0.17
2006-09-06,1300.3,1313.0,1313.0,1299.3,-0.98
2006-09-07,1294.0,1300.2,1301.2,1292.1,-0.48
2006-09-08,1298.9,1294.0,1300.1,1294.0,0.38
2006-09-11,1299.5,1298.9,1302.4,1290.9,0.05
2006-09-12,1313.1,1299.5,1314.3,1299.5,1.05
2006-09-13,1318.1,1312.7,1319.9,1311.1,0.38
2006-09-14,1316.3,1318.0,1318.0,1313.2,-0.14
2006-09-15,1319.9,1316.3,1324.7,1316.3,0.27
2006-09-18,1321.2,1319.8,1324.9,1318.2,0.1
2006-09-19,1318.3,1321.2,1322.0,1312.2,-0.22
2006-09-20,1325.2,1318.3,1328.5,1318.3,0.52
2006-09-21,1318.0,1324.9,1328.2,1315.5,-0.54
2006-09-22,1314.8,1318.0,1318.0,1310.9,-0.24
2006-09-25,1326.4,1314.8,1329.3,1311.6,0.88
2006-09-26,1336.3,1326.3,1336.6,1325.3,0.75
2006-09-27,1336.6,1336.1,1340.1,1333.5,0.02
2006-09-28,1339.2,1336.6,1340.3,1333.8,0.19
2006-09-29,1335.8,1339.2,1339.9,1335.6,-0.25
2006-10-02,1331.3,1335.8,1338.5,1330.3,-0.34
2006-10-03,1334.1,1331.3,1338.3,1327.1,0.21
2006-10-04,1350.2,1333.8,1350.2,1331.5,1.21
2006-10-05,1353.2,1349.8,1353.8,1347.8,0.22
2006-10-06,1349.6,1353.2,1353.2,1344.2,-0.27
2006-10-09,1350.7,1349.6,1352.7,1346.5,0.08
2006-10-10,1353.4,1350.6,1354.2,1348.6,0.2
2006-10-11,1350.0,1353.3,1354.0,1343.6,-0.25
2006-10-12,1362.8,1349.9,1363.8,1349.9,0.95
2006-10-13,1365.6,1362.8,1366.6,1360.5,0.21
2006-10-16,1369.0,1365.6,1370.2,1364.5,0.25
2006-10-17,1364.0,1369.0,1369.0,1356.9,-0.37
2006-10-18,1366.0,1363.9,1372.9,1361.0,0.15
2006-10-19,1367.0,1366.0,1368.1,1362.1,0.07
2006-10-20,1368.6,1366.9,1368.7,1362.1,0.12
2006-10-23,1377.0,1368.6,1377.4,1363.9,0.61
2006-10-24,1377.4,1377.0,1377.8,1372.4,0.03
2006-10-25,1382.2,1377.4,1383.6,1376.0,0.35
2006-10-26,1389.1,1382.2,1389.5,1379.5,0.5
2006-10-27,1377.3,1388.9,1388.9,1375.8,-0.85
2006-10-30,1377.9,1377.3,1381.2,1373.5,0.04
2006-10-31,1377.9,1377.9,1381.2,1372.2,0.0
2006-11-01,1367.8,1377.8,1382.0,1366.3,-0.73
2006-11-02,1367.3,1367.4,1368.4,1362.2,-0.04
2006-11-03,1364.3,1367.3,1371.7,1361.0,-0.22
2006-11-06,1379.8,1364.3,1381.4,1364.3,1.14
2006-11-07,1382.8,1379.8,1388.2,1379.2,0.22
2006-11-08,1385.7,1382.5,1388.6,1376.3,0.21
2006-11-09,1378.3,1385.4,1388.9,1377.3,-0.53
2006-11-10,1380.9,1378.3,1381.0,1375.6,0.19
2006-11-13,1384.4,1380.6,1387.6,1378.8,0.25
2006-11-14,1393.2,1384.4,1394.5,1379.1,0.64
2006-11-15,1396.6,1392.9,1401.3,1392.1,0.24
2006-11-16,1399.8,1396.5,1403.8,1396.5,0.23
2006-11-17,1401.2,1399.8,1401.2,1394.5,0.1
2006-11-20,1400.5,1401.2,1404.4,1397.8,-0.05
2006-11-21,1402.8,1400.4,1403.5,1400.0,0.16
2006-11-22,1406.1,1402.7,1407.9,1402.3,0.24
2006-11-24,1401.0,1405.9,1405.9,1399.2,-0.36
2006-11-27,1381.9,1401.0,1401.0,1381.4,-1.36
2006-11-28,1386.7,1381.6,1387.9,1377.8,0.35
2006-11-29,1399.5,1386.1,1401.1,1386.1,0.92
2006-11-30,1400.6,1399.5,1406.3,1393.8,0.08
2006-12-01,1396.7,1400.6,1402.5,1385.9,-0.28
2006-12-04,1409.1,1396.7,1411.2,1396.7,0.89
2006-12-05,1414.8,1409.1,1415.3,1408.8,0.4
2006-12-06,1412.9,1414.4,1415.9,1411.0,-0.13
2006-12-07,1407.3,1412.9,1418.3,1406.8,-0.4
2006-12-08,1409.8,1407.3,1414.1,1403.7,0.18
2006-12-11,1413.0,1409.8,1415.6,1408.6,0.23
2006-12-12,1411.6,1413.0,1413.8,1404.8,-0.1
2006-12-13,1413.2,1411.3,1416.6,1411.0,0.11
2006-12-14,1425.5,1413.2,1427.2,1413.2,0.87
2006-12-15,1427.1,1425.5,1431.6,1425.5,0.11
2006-12-18,1422.5,1427.1,1431.8,1420.7,-0.32
2006-12-19,1425.5,1422.4,1428.3,1414.9,0.21
2006-12-20,1423.5,1425.5,1429.0,1423.5,-0.14
2006-12-21,1418.3,1423.2,1426.4,1415.9,-0.37
2006-12-22,1410.8,1418.1,1418.8,1410.3,-0.53
2006-12-26,1416.9,1410.8,1417.9,1410.5,0.43
2006-12-27,1426.8,1416.6,1427.7,1416.6,0.7
2006-12-28,1424.7,1426.8,1427.3,1422.0,-0.15
2006-12-29,1418.3,1424.7,1427.0,1416.7,-0.45
2007-01-03,1416.6,1418.0,1429.4,1407.9,-0.12
2007-01-04,1418.3,1416.6,1421.8,1408.2,0.12
2007-01-05,1409.7,1418.3,1418.3,1405.8,-0.61
2007-01-08,1412.8,1409.3,1415.0,1404.0,0.22
2007-01-09,1412.1,1412.8,1415.6,1405.4,-0.05
2007-01-10,1414.8,1411.9,1416.0,1404.3,0.19
2007-01-11,1423.8,1414.8,1427.1,1414.8,0.64
2007-01-12,1430.7,1423.8,1431.2,1422.6,0.48
2007-01-16,1431.9,1430.7,1433.9,1428.6,0.08
2007-01-17,1430.6,1431.8,1435.3,1428.6,-0.09
2007-01-18,1426.4,1430.6,1433.3,1424.2,-0.29
2007-01-19,1430.5,1426.3,1431.6,1425.2,0.29
2007-01-22,1423.0,1430.5,1431.4,1420.4,-0.52
2007-01-23,1428.0,1423.0,1431.3,1421.7,0.35
2007-01-24,1440.1,1428.0,1440.1,1428.0,0.85
2007-01-25,1423.9,1440.1,1440.7,1422.3,-1.12
2007-01-26,1422.2,1423.9,1427.3,1417.0,-0.12
2007-01-29,1420.6,1422.0,1426.9,1418.5,-0.11
2007-01-30,1428.8,1420.6,1428.8,1420.6,0.58
2007-01-31,1438.2,1428.7,1441.6,1424.8,0.66
2007-02-01,1445.9,1437.9,1446.6,1437.9,0.54
2007-02-02,1448.4,1445.9,1449.3,1444.5,0.17
2007-02-05,1447.0,1448.3,1449.4,1443.8,-0.1
2007-02-06,1448.0,1447.0,1450.2,1443.4,0.07
2007-02-07,1450.0,1447.4,1453.0,1446.4,0.14
2007-02-08,1448.3,1450.0,1450.5,1442.8,-0.12
2007-02-09,1438.1,1448.2,1452.5,1433.4,-0.7
2007-02-12,1433.4,1438.0,1439.1,1431.4,-0.33
2007-02-13,1444.3,1433.2,1444.4,1433.2,0.76
2007-02-14,1455.3,1443.9,1457.7,1443.9,0.76
2007-02-15,1456.8,1455.2,1458.0,1453.2,0.1
2007-02-16,1455.5,1456.8,1456.8,1451.6,-0.09
2007-02-20,1459.7,1455.5,1460.5,1449.2,0.29
2007-02-21,1457.6,1459.6,1459.6,1452.0,-0.14
2007-02-22,1456.4,1457.3,1461.6,1450.5,-0.08
2007-02-23,1451.2,1456.2,1456.2,1448.4,-0.36
2007-02-26,1449.4,1451.0,1457.0,1445.5,-0.12
2007-02-27,1399.0,1449.2,1449.2,1389.4,-3.48
2007-02-28,1406.8,1398.6,1415.9,1396.7,0.56
2007-03-01,1403.2,1406.8,1409.5,1380.9,-0.26
2007-03-02,1387.2,1403.2,1403.4,1386.9,-1.14
2007-03-05,1374.1,1387.1,1391.9,1374.0,-0.94
2007-03-06,1395.4,1374.1,1397.9,1374.1,1.55
2007-03-07,1392.0,1395.0,1401.2,1390.6,-0.24
2007-03-08,1401.9,1391.9,1407.9,1391.9,0.71
2007-03-09,1402.8,1401.9,1410.2,1397.3,0.06
2007-03-12,1406.6,1402.8,1409.3,1398.4,0.27
2007-03-13,1378.0,1406.2,1406.2,1377.7,-2.03
2007-03-14,1387.2,1377.9,1388.1,1364.0,0.67
2007-03-15,1392.3,1387.1,1395.7,1385.2,0.37
2007-03-16,1387.0,1392.3,1397.5,1383.6,-0.38
2007-03-19,1402.1,1387.0,1403.2,1387.0,1.09
2007-03-20,1410.9,1402.0,1411.5,1400.7,0.63
2007-03-21,1435.0,1410.9,1437.8,1409.8,1.71
2007-03-22,1434.5,1435.0,1437.7,1429.9,-0.03
2007-03-23,1436.1,1434.5,1438.9,1433.2,0.11
2007-03-26,1437.5,1436.1,1437.7,1423.3,0.1
2007-03-27,1428.6,1437.5,1437.5,1425.5,-0.62
2007-03-28,1417.2,1428.3,1428.3,1414.1,-0.8
2007-03-29,1422.5,1417.2,1426.2,1413.3,0.37
2007-03-30,1420.9,1422.5,1429.2,1408.9,-0.11
2007-04-02,1424.5,1420.8,1425.5,1416.4,0.25
2007-04-03,1437.8,1424.3,1440.6,1424.3,0.93
2007-04-04,1439.4,1437.8,1440.2,1435.1,0.11
2007-04-05,1443.8,1438.9,1444.9,1436.7,0.31
2007-04-09,1444.6,1443.8,1448.1,1443.3,0.06
2007-04-10,1448.4,1444.6,1448.7,1444.0,0.26
2007-04-11,1438.9,1448.2,1448.4,1436.2,-0.66
2007-04-12,1447.8,1438.9,1448.0,1433.9,0.62
2007-04-13,1452.8,1447.8,1453.1,1444.2,0.35
2007-04-16,1468.5,1452.8,1468.6,1452.8,1.08
2007-04-17,1471.5,1468.5,1474.3,1467.2,0.2
2007-04-18,1472.5,1471.5,1476.6,1466.4,0.07
2007-04-19,1470.7,1472.5,1474.2,1464.5,-0.12
2007-04-20,1484.3,1470.7,1484.7,1470.7,0.92
2007-04-23,1480.9,1484.3,1487.3,1480.2,-0.23
2007-04-24,1480.4,1480.9,1483.8,1473.7,-0.03
2007-04-25,1495.4,1480.3,1496.6,1480.3,1.01
2007-04-26,1494.2,1495.3,1498.0,1491.2,-0.08
2007-04-27,1494.1,1494.2,1497.3,1488.7,-0.01
2007-04-30,1482.4,1494.1,1497.2,1482.3,-0.78
2007-05-01,1486.3,1482.4,1487.3,1476.7,0.26
2007-05-02,1495.9,1486.1,1499.1,1486.1,0.65
2007-05-03,1502.4,1495.6,1503.3,1495.6,0.43
2007-05-04,1505.6,1502.3,1510.3,1501.8,0.21
2007-05-07,1509.5,1505.6,1511.0,1505.5,0.26
2007-05-08,1507.7,1509.4,1509.4,1500.7,-0.12
2007-05-09,1512.6,1507.3,1513.8,1503.8,0.32
2007-05-10,1491.5,1512.3,1512.3,1491.4,-1.39
2007-05-11,1505.8,1491.5,1506.2,1491.5,0.96
2007-05-14,1503.2,1505.8,1510.9,1498.3,-0.17
2007-05-15,1501.2,1503.1,1514.8,1500.4,-0.13
2007-05-16,1514.1,1500.8,1514.2,1500.8,0.86
2007-05-17,1512.8,1514.0,1517.1,1509.3,-0.09
2007-05-18,1522.8,1512.7,1522.8,1512.7,0.66
2007-05-21,1525.1,1522.8,1529.9,1522.7,0.15
2007-05-22,1524.1,1525.1,1529.2,1522.0,-0.07
2007-05-23,1522.3,1524.1,1532.4,1521.9,-0.12
2007-05-24,1507.5,1522.1,1529.3,1505.2,-0.97
2007-05-25,1515.7,1507.5,1517.4,1507.5,0.54
2007-05-29,1518.1,1515.5,1521.8,1512.0,0.16
2007-05-30,1530.2,1517.6,1530.2,1510.1,0.8
2007-05-31,1530.6,1530.2,1535.6,1528.3,0.03
2007-06-01,1536.3,1530.6,1540.6,1530.6,0.37
2007-06-04,1539.2,1536.3,1540.5,1532.3,0.19
2007-06-05,1531.0,1539.1,1539.1,1525.6,-0.53
2007-06-06,1517.4,1530.6,1530.6,1514.1,-0.89
2007-06-07,1490.7,1517.4,1517.4,1490.4,-1.76
2007-06-08,1507.7,1490.7,1507.8,1487.4,1.14
2007-06-11,1509.1,1507.6,1515.5,1503.3,0.09
2007-06-12,1493.0,1509.1,1511.3,1493.0,-1.07
2007-06-13,1515.7,1492.7,1515.7,1492.7,1.52
2007-06-14,1523.0,1515.6,1526.5,1515.6,0.48
2007-06-15,1532.9,1525.5,1538.7,1525.5,0.65
2007-06-18,1531.0,1532.9,1535.4,1529.3,-0.12
2007-06-19,1533.7,1531.0,1535.8,1525.7,0.18
2007-06-20,1512.8,1533.7,1537.3,1512.4,-1.36
2007-06-21,1522.2,1512.5,1522.9,1504.8,0.62
2007-06-22,1502.6,1522.2,1522.2,1500.7,-1.29
2007-06-25,1497.7,1502.6,1514.3,1492.7,-0.33
2007-06-26,1492.9,1497.7,1506.1,1490.5,-0.32
2007-06-27,1506.3,1492.6,1506.8,1484.2,0.9
2007-06-28,1505.7,1506.3,1514.8,1503.4,-0.04
2007-06-29,1503.3,1505.7,1517.5,1493.6,-0.16
2007-07-02,1519.4,1504.7,1519.5,1504.7,1.07
2007-07-03,1524.9,1519.1,1526.0,1519.1,0.36
2007-07-05,1525.4,1524.9,1526.6,1517.7,0.03
2007-07-06,1530.4,1525.0,1532.4,1520.5,0.33
2007-07-09,1531.8,1530.4,1534.3,1527.5,0.09
2007-07-10,1510.1,1531.8,1531.8,1510.0,-1.42
2007-07-11,1518.8,1509.9,1519.3,1506.1,0.58
2007-07-12,1547.7,1518.7,1547.9,1518.7,1.9
2007-07-13,1552.5,1547.7,1555.1,1544.8,0.31
2007-07-16,1549.5,1552.5,1555.9,1546.7,-0.19
2007-07-17,1549.4,1549.5,1555.3,1547.7,-0.01
2007-07-18,1546.2,1549.2,1549.2,1533.7,-0.21
2007-07-19,1553.1,1546.1,1555.2,1546.1,0.45
2007-07-20,1534.1,1553.2,1553.2,1529.2,-1.22
2007-07-23,1541.6,1534.1,1547.2,1534.1,0.49
2007-07-24,1511.0,1541.6,1541.6,1508.6,-1.98
2007-07-25,1518.1,1511.0,1524.3,1503.7,0.47
2007-07-26,1482.7,1518.1,1518.1,1465.3,-2.33
2007-07-27,1459.0,1482.4,1488.5,1459.0,-1.6
2007-07-30,1473.9,1458.9,1477.9,1454.3,1.02
2007-07-31,1455.3,1473.9,1488.3,1454.2,-1.26
2007-08-01,1465.8,1455.2,1468.4,1439.6,0.72
2007-08-02,1472.2,1465.5,1476.4,1460.6,0.44
2007-08-03,1433.1,1472.2,1473.2,1432.8,-2.66
2007-08-06,1467.7,1433.0,1467.7,1427.4,2.41
2007-08-07,1476.7,1467.6,1488.3,1455.8,0.61
2007-08-08,1497.5,1476.2,1503.9,1476.2,1.41
2007-08-09,1453.1,1497.2,1497.2,1453.1,-2.96
2007-08-10,1453.6,1453.1,1462.0,1429.7,0.03
2007-08-13,1452.9,1453.4,1466.3,1451.5,-0.05
2007-08-14,1426.5,1452.9,1456.7,1426.2,-1.82
2007-08-15,1406.7,1426.2,1440.8,1404.4,-1.39
2007-08-16,1411.3,1406.6,1416.0,1370.6,0.33
2007-08-17,1445.9,1411.3,1450.3,1411.3,2.45
2007-08-20,1445.5,1445.9,1451.8,1430.5,-0.03
2007-08-21,1447.1,1445.5,1455.3,1439.8,0.11
2007-08-22,1464.1,1447.0,1464.9,1447.0,1.17
2007-08-23,1462.5,1464.0,1472.1,1453.9,-0.11
2007-08-24,1479.4,1462.3,1479.4,1460.5,1.16
2007-08-27,1466.8,1479.4,1479.4,1466.0,-0.85
2007-08-28,1432.4,1466.7,1466.7,1432.0,-2.35
2007-08-29,1463.8,1432.0,1463.8,1432.0,2.19
2007-08-30,1457.6,1463.7,1468.4,1451.2,-0.42
2007-08-31,1474.0,1457.6,1481.5,1457.6,1.13
2007-09-04,1489.4,1474.0,1496.4,1472.2,1.04
2007-09-05,1472.3,1488.8,1488.8,1466.3,-1.15
2007-09-06,1478.5,1472.0,1481.5,1467.4,0.42
2007-09-07,1453.5,1478.5,1478.5,1449.1,-1.69
2007-09-10,1451.7,1453.5,1462.2,1439.3,-0.12
2007-09-11,1471.5,1451.7,1472.5,1451.7,1.36
2007-09-12,1471.6,1471.1,1479.5,1465.8,0.01
2007-09-13,1484.0,1471.5,1489.6,1471.5,0.84
2007-09-14,1484.2,1484.0,1486.0,1473.2,0.01
2007-09-17,1476.7,1484.2,1484.2,1471.8,-0.51
2007-09-18,1519.8,1476.6,1519.9,1476.6,2.92
2007-09-19,1529.0,1519.8,1538.7,1519.8,0.61
2007-09-20,1518.8,1528.7,1529.1,1516.4,-0.67
2007-09-21,1525.8,1518.8,1530.9,1518.8,0.46
2007-09-24,1517.7,1525.8,1530.2,1516.2,-0.53
2007-09-25,1517.2,1516.3,1518.3,1507.1,-0.03
2007-09-26,1525.4,1518.6,1529.4,1518.6,0.54
2007-09-27,1531.4,1527.3,1532.5,1525.8,0.39
2007-09-28,1526.8,1531.2,1533.7,1522.0,-0.3
2007-10-01,1547.0,1527.3,1549.0,1527.2,1.32
2007-10-02,1546.6,1547.0,1548.0,1540.4,-0.03
2007-10-03,1539.6,1545.8,1545.8,1536.3,-0.45
2007-10-04,1542.8,1539.9,1544.0,1537.6,0.21
2007-10-05,1557.6,1543.8,1561.9,1543.8,0.96
2007-10-08,1552.6,1556.5,1556.5,1549.0,-0.32
2007-10-09,1565.2,1553.2,1565.3,1551.8,0.81
2007-10-10,1562.5,1565.0,1565.4,1555.5,-0.17
2007-10-11,1554.4,1564.7,1576.1,1546.7,-0.52
2007-10-12,1561.8,1555.4,1563.0,1554.1,0.48
2007-10-15,1548.7,1562.2,1564.7,1540.8,-0.84
2007-10-16,1538.5,1547.8,1547.8,1536.3,-0.66
2007-10-17,1541.2,1544.4,1550.7,1526.0,0.18
2007-10-18,1540.1,1539.3,1542.8,1531.8,-0.07
2007-10-19,1500.6,1540.0,1540.0,1500.3,-2.56
2007-10-22,1506.3,1497.8,1508.1,1490.4,0.38
2007-10-23,1519.6,1509.3,1520.0,1503.6,0.88
2007-10-24,1515.9,1516.6,1517.2,1489.6,-0.24
2007-10-25,1514.4,1516.2,1523.2,1500.5,-0.1
2007-10-26,1535.3,1522.2,1535.5,1520.2,1.38
2007-10-29,1541.0,1536.9,1544.7,1536.4,0.37
2007-10-30,1531.0,1539.4,1539.4,1529.5,-0.65
2007-10-31,1549.4,1532.2,1552.8,1529.4,1.2
2007-11-01,1508.4,1545.8,1545.8,1506.7,-2.65
2007-11-02,1509.7,1511.1,1513.2,1492.5,0.09
2007-11-05,1502.2,1505.6,1510.8,1490.0,-0.5
2007-11-06,1520.3,1505.3,1520.8,1499.1,1.2
2007-11-07,1475.6,1515.5,1515.5,1475.0,-2.94
2007-11-08,1474.8,1475.3,1482.5,1450.3,-0.05
2007-11-09,1453.7,1467.6,1474.1,1448.5,-1.43
2007-11-12,1439.2,1453.7,1464.9,1438.5,-1.0
2007-11-13,1481.0,1441.3,1481.4,1441.3,2.9
